ID,Centrality,Optimality,recon3_genes,Lewis2010_genes,VMH_gene_IDs,KEGG_genes,Name,Reaction,Node type
TYRTAmNeuron,0.03558934332416184,7.592988008926619e-17,"117247, 2805, 2806, 11254, 57393, 59272, 340024, 6565, 6898, 6564",2806,NA,NA,"tyrosine transaminase, mitochondrial Neuron",akg[mN] + tyr-L[mN] <=> 34hpp[mN] + glu-L[mN],Neuron
TYRTAmNeuron,0.03558934332416184,7.592988008926619e-17,"2806, 6898",2806,NA,NA,"tyrosine transaminase, mitochondrial Neuron",akg[mN] + tyr-L[mN] <=> 34hpp[mN] + glu-L[mN],Neuron
TYRTAmNeuron,0.03558934332416184,7.592988008926619e-17,"2805, 2806, 6898",2806,NA,NA,"tyrosine transaminase, mitochondrial Neuron",akg[mN] + tyr-L[mN] <=> 34hpp[mN] + glu-L[mN],Neuron
UPP3SNeuron,0.017359702679265385,7.592988008926619e-17,7390,7390,NA,NA,uroporphyrinogen-III synthase Neuron,hmbil[cN] --> h2o[cN] + uppg3[cN],Neuron
UPPDC1Neuron,0.0673468660484796,2.08807170245482e-16,7389,7389,NA,NA,uroporphyrinogen decarboxylase (uroporphyrinogen III) Neuron,4.0 h[cN] + uppg3[cN] --> 4.0 co2[cN] + cpppg3[cN],Neuron
VALTANeuron,0.013025534697074412,0,"587, 586",586,NA,NA,valine transaminase Neuron,akg[cN] + val-L[cN] <=> 3mob[cN] + glu-L[cN],Neuron
VALTAmNeuron,0.018846336255322057,6.074390407141395e-16,587,587,NA,NA,"valine transaminase, mitochondiral Neuron",akg[mN] + val-L[mN] <=> 3mob[mN] + glu-L[mN],Neuron
VALTAmNeuron,0.018846336255322057,6.074390407141395e-16,"587, 586",587,NA,NA,"valine transaminase, mitochondiral Neuron",akg[mN] + val-L[mN] <=> 3mob[mN] + glu-L[mN],Neuron
VALt5mNeuron,0.005573786992121999,1.0039196743396377e-29,,,NA,NA,Valine reversible mitochondrial transport Neuron,val-L[cN] <=> val-L[mN],Neuron
VALtecNeuron,0.0056073154461194485,1.0039196743396377e-29,"124935, 8501",124935,NA,NA,L-valine transport via diffusion (extracellular to cytosol) Neuron,val-L[I] <=> val-L[cN],Neuron
VITD2HmNeuron,0.5599022224479955,5.22017925613705e-17,NA,"1594, 1591, 1593",NA,NA,Vitamin D-25-hydroxylase (D2) Neuron,h[mN] + nadph[mN] + o2[mN] + vitd2[mN] --> 25hvitd2[mN] + h2o[mN] + nadp[mN],Neuron
VITD2tmNeuron,0.04020396844852627,0,NA,,NA,NA,Vitamin D2 transport from mitochondria Neuron,vitd2[mN] <=> vitd2[cN],Neuron
VITD3HmNeuron,0.5609018590081525,5.22017925613705e-17,NA,"1594, 1591, 1593",NA,NA,Vitamin D-25-hydroxylase (D3) Neuron,h[mN] + nadph[mN] + o2[mN] + vitd3[mN] --> 25hvitd3[mN] + h2o[mN] + nadp[mN],Neuron
VITD3tmNeuron,0.009639673071139408,0,"949, 29881, 948",,NA,NA,Vitamin D3 transport from mitochondria Neuron,vitd3[mN] --> vitd3[cN],Neuron
VITD3tm3Neuron,0.009639673070950308,0,"949, 29881, 948",,NA,NA,Vitamin D3 transport in mitochondria Neuron,vitd3[cN] --> vitd3[mN],Neuron
MTDNAploymNeuron,0.033395243119210063,3.1100879026593494e-12,NA,,NA,NA,polymerization of mtDNA Neuron,9218.0 datp[mN] + 7350.0 dctp[mN] + 7350.0 dgtp[mN] + 9218.0 dttp[mN] + mtDNAn-1[mN] --> mtDNAn[mN] + 33136.0 ppi[mN],Neuron
MTDNAdpolymNeuron,0.5345388325110298,2.7942195872849958e-14,NA,,NA,NA,depolymerization of mtDNA for repair Neuron,33136.0 h2o[mN] + mtDNAn[mN] --> 9218.0 damp[mN] + 7350.0 dcmp[mN] + 7350.0 dgmp[mN] + 9218.0 dtmp[mN] + 33136.0 h[mN] + mtDNAn-1[mN],Neuron
DAKmNeuron,0.004958337811347607,0.24683119087704575,NA,50808,NA,NA,adentylate kinase (GTP) / GTP-AMP Phosphotransferase Neuron,damp[mN] + gtp[mN] --> dadp[mN] + gdp[mN],Neuron
DTKmNeuron,0.03532790470104109,0.24683119087704603,NA,,NA,NA,deoxythymidylate kinase (ATP) Neuron,atp[mN] + dtmp[mN] --> adp[mN] + dtdp[mN],Neuron
DCKmNeuron,0.03364690997483573,0.24683119087704575,NA,,NA,NA,deoxycytidylate kinase (ATP) Neuron,atp[mN] + dcmp[mN] --> adp[mN] + dcdp[mN],Neuron
DGKmNeuron,0.03364690997403021,0.24683119087704575,NA,,NA,NA,deoxyguanylate kinase (ATP) Neuron,atp[mN] + dgmp[mN] --> adp[mN] + dgdp[mN],Neuron
NH3tmNeuron,0.6309885617266977,0.2551643238024936,NA,366,NA,NA,mitochondrial ammonium transport Neuron,h[mN] + nh4[cN] <=> h[cN] + nh4[mN],Neuron
NDPK1Neuron,0.01062810370641537,0.11851353542658358,"4830, 4831, 4830","10201, 4831, 4830, 4832",NA,NA,GTP-ADP Phosphotransferase Neuron,atp[cN] + gdp[cN] --> adp[cN] + gtp[cN],Neuron
NDPK1Neuron,0.01062810370641537,0.11851353542658358,"4832, 4830, 29922, 10201, 29922, 4831, 4830, 4833","10201, 4831, 4830, 4832",NA,NA,GTP-ADP Phosphotransferase Neuron,atp[cN] + gdp[cN] --> adp[cN] + gtp[cN],Neuron
NACASPtmNeuron,0.07895901087349609,0,,,NA,NA,N-Acetyl-l-aspartate mitochondrial transport Neuron,Nacasp[mN] <=> Nacasp[cN],Neuron
NACASPtmNeuron,0.07895901087349609,0,,,NA,NA,N-Acetyl-l-aspartate mitochondrial transport Neuron,Nacasp[mN] <=> Nacasp[cN],Neuron
NACASPtNeuron,0.0613149086353384,0,,,NA,NA,N-Acetyl-l-aspartate transport Neuron,Nacasp[cN] --> Nacasp[I],Neuron
GGNGNeuron,0.06260018597543458,0,"2992, 2997, 8908, 2998","2992, 2997, 8908, 2998",NA,NA,glycogenin Neuron,Tyr-ggn[cN] + 8.0 udpg[cN] --> ggn[cN] + 8.0 h[cN] + 8.0 udp[cN],Neuron
GLGNS1Neuron,0.07886971214405238,0,"2992, 2997, 8908, 2998","2992, 2997, 8908, 2998",NA,NA,glycogen synthase Neuron,ggn[cN] + 3.0 udpg[cN] --> glygn1[cN] + 3.0 h[cN] + 3.0 udp[cN],Neuron
GLBRANNeuron,0.01211970927226331,0,2632,2632,NA,NA,"1,4-alpha-glucan branching enzyme (glygn1 -> glygn2) Neuron",glygn1[cN] --> glygn2[cN],Neuron
GLDBRANNeuron,0.016988404807890486,1.898247002231655e-15,"178, 178, 178, 178, 178, 178",178,NA,NA,glycogen debranching enzyme Neuron,dxtrn[cN] + h2o[cN] --> glc-D[cN] + glygn3[cN],Neuron
SERtmNeuron,0.004057391303683448,2.6151598741707385e-15,NA,,NA,NA,Serine mitochondrial transporter Neuron,ser-L[cN] <=> ser-L[mN],Neuron
UREAtNeuron,0.016235331180110054,0,"6523, 366, 6528, 8170, 6563","6563, 8170",NA,NA,Urea transporter Neuron,urea[I] <=> urea[cN],Neuron
UREAtmNeuron,0.04563967268285769,0,366,366,NA,NA,Urea mitochondrial transporter Neuron,urea[cN] <=> urea[mN],Neuron
UREAtmNeuron,0.04563967268285769,0,"6523, 366, 6528, 8170, 6563",366,NA,NA,Urea mitochondrial transporter Neuron,urea[cN] <=> urea[mN],Neuron
GLNtN1Neuron,0.1462008656758114,0.2551643238024874,"10991, 92745","92745, 10991",NA,NA,Glutamine transporter Neuron,gln-L[I] + h[cN] + na1[I] <=> gln-L[cN] + h[I] + na1[cN],Neuron
sinkchsterolNeuron,0.022592819303705915,0,NA,,NA,NA,Cholesterol uptake into brain Neuron, --> chsterol[cN],Neuron
sinkvitd3Neuron,0.012314816935671985,0,NA,,NA,NA,vitd3 source Neuron, --> vitd3[cN],Neuron
sinkvitd2Neuron,0.02259219389444906,0,NA,,NA,NA,vitd2 source Neuron, --> vitd2[cN],Neuron
CKcNeuron,0.03173278167243994,0.1506962774412709,"1160, 548596, 1159, 1152, 1158, 1633, 57419, 25769, 123041, 123041, 123041, 9187, 5105, 5106","1152, 1158",NA,NA,ATP Creatine kinase Neuron,atp[cN] + creat[cN] --> adp[cN] + pcreat[cN],Neuron
CKcNeuron,0.03173278167243994,0.1506962774412709,"1152, 1158","1152, 1158",NA,NA,ATP Creatine kinase Neuron,atp[cN] + creat[cN] --> adp[cN] + pcreat[cN],Neuron
CREATtmdiffirNeuron,0.00935440740679258,0.1506962774412709,,,NA,NA,Creatine transport to/from mitochondria via diffusion Neuron,creat[cN] --> creat[mN],Neuron
PCREATtmdiffirNeuron,0.009354407406664305,0,,,NA,NA,Phosphocreatine transport to/from mitochondria via diffusion Neuron,pcreat[mN] --> pcreat[cN],Neuron
ALATALNeuron,0.024335603431619796,1.6217831284063203e-14,"2875, 84706",84706,NA,NA,L-alanine transaminase Neuron,akg[cN] + ala-L[cN] <=> glu-L[cN] + pyr[cN],Neuron
ALATALmNeuron,0.02373539355084518,0,"2875, 84706","84706, 2875",NA,NA,"L-alanine transaminase, mitochondrial Neuron",akg[mN] + ala-L[mN] <=> glu-L[mN] + pyr[mN],Neuron
ALAtN1Neuron,0.007104724502189164,1.530667272299201e-14,"10991, 92745","92745, 10991",NA,NA,"Alanine transport (Na, H coupled) Neuron",ala-L[I] <=> ala-L[cN],Neuron
PSDmhsNeuron,0.4685370170013595,2.6338177155964213e-16,23761,23761,NA,NA,Phosphatidylserine decarboxylase Neuron,h[mN] + ps_hs[mN] --> co2[mN] + pe_hs[mN],Neuron
KtNeuron,0.00258565054894155,0,NA,"477, 481, 480, 476, 482, 478, 483, 3786, 3785",NA,NA,Potassium channel Neuron,k[cN] --> k[I],Neuron
HtrnsEXNeuron,0.15972785237754755,1.1104744963055181e-15,"6571, 6570",,NA,NA,HtrnsEX_Neuron,h[e] <=> h[cN],Neuron
NaEXNeuron,0.002318913775753351,1,NA,,NA,NA,Sodium transport (added for simulation),na1[e] <=> na1[cN],Neuron
GLCt1rNeuron,0.07899541370010305,0.8435695736090506,"6517, 6515, 6513, 66035, 6514, 155184, 29988, 81031, 56606, 144195, 11182, 154091, 56606","6513, 56606, 6515, 29988, 11182, 154091, 81031, 66035",NA,NA,Glucose transporter_Neuron,glc-D[e] --> glc-D[cN],Neuron
Fe2tNeuron,0.009972440971082358,0,,4891,NA,NA,Iron transporter_Neuron,fe2[e] <=> fe2[cN],Neuron
PEPCKNeuron,0.026670402818642917,0,"5105, 5106",5105,NA,NA,cytosolic Phosphoenolpyruvate carboxykinase_Neuron,gtp[cN] + oaa[cN] --> co2[cN] + gdp[cN] + pep[cN],Neuron
