,rxn_ids,rxn_names,reactions,rxn_bounds,rxn_subsystems
152,ABO4g,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",fuc12gal14acglcgalgluside_hs_g + udpacgal_g --> acgalfuc12gal14acglcgalgluside_hs_g + h_g + udp_g,"(0.0, 100.0)",Blood group synthesis
153,ABO5g,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",fucgalacgalfuc12gal14acglcgalgluside_hs_g + udpacgal_g --> acgalfucgalacgalfuc12gal14acglcgalgluside_hs_g + h_g + udp_g,"(0.0, 100.0)",Blood group synthesis
154,ABO6g,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",fucgalacglcgal14acglcgalgluside_hs_g + udpacgal_g --> acgalfucgalacglcgal14acglcgalgluside_hs_g + h_g + udp_g,"(0.0, 100.0)",Blood group synthesis
155,ABO7g,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",fucgalacgalfucgalacglcgal14acglcgalgluside_hs_g + udpacgal_g --> acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_g + h_g + udp_g,"(0.0, 100.0)",Blood group synthesis
156,ABO8g,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",fucgalacglcgal14acglcgalgluside_hs_g + udpgal_g --> galfucgalacglcgal14acglcgalgluside_hs_g + h_g + udp_g,"(0.0, 100.0)",Blood group synthesis
157,ABO9g,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",fucfucgalacglcgalacglcgal14acglcgalgluside_hs_g + 2.0 udpgal_g --> galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_g + 2.0 h_g + 2.0 udp_g,"(0.0, 100.0)",Blood group synthesis
158,ABTArm,"4-aminobutyrate transaminase, reversible (mitochondrial)",4abut_m + akg_m <=> glu_L_m + sucsal_m,"(-100.0, 100.0)",Glutamate metabolism
159,ABTD,L-arabinitol 4-dehydrogenase,abt_c + nad_c <=> 2.0 h_c + nadh_c + xylu_L_c,"(-100.0, 100.0)",Pentose phosphate pathway
160,ABTti,L-arabinitol transport via passive diffusion,abt_c --> abt_e,"(0.0, 100.0)","Transport, extracellular"
161,ABUTD,Aminobutyraldehyde dehydrogenase,4abutn_c + h2o_c + nad_c --> 4abut_c + 3.0 h_c + nadh_c,"(0.0, 100.0)",beta-Alanine metabolism
162,ABUTt2r,4-aminobutyrate reversible transport in via proton symport,4abut_e + h_e <=> 4abut_c + h_c,"(-100.0, 100.0)","Transport, extracellular"
163,ABUTt2rL,4-aminobutyrate reversible transport in via proton symport (lysosome),4abut_l + h_l <=> 4abut_c + h_c,"(-100.0, 100.0)","Transport, lysosomal"
164,ABUTt4_2_r,4-aminobutyrate reversible transport in via sodium symport (1:2),4abut_e + 2.0 na1_e <=> 4abut_c + 2.0 na1_c,"(-100.0, 100.0)","Transport, extracellular"
165,ACACT10m,"acetyl-CoA C-acetyltransferase, mitochondrial",2maacoa_m + coa_m <=> accoa_m + ppcoa_m,"(-100.0, 100.0)","Valine, leucine, and isoleucine metabolism"
166,ACACT1r,acetyl-CoA C-acetyltransferase,2.0 accoa_c <=> aacoa_c + coa_c,"(-100.0, 100.0)",Tryptophan metabolism
167,ACACT1rm,"acetyl-CoA C-acetyltransferase, mitochondrial",2.0 accoa_m --> aacoa_m + coa_m,"(0.0, 100.0)",Tryptophan metabolism
168,ACACT1x,"acetyl-CoA C-acetyltransferase, mitochondrial",2.0 accoa_x --> aacoa_x + coa_x,"(0.0, 100.0)",Cholesterol metabolism
169,ACACt2,acetoacetate transport via proton symport,acac_e + h_e <=> acac_c + h_c,"(-100.0, 100.0)","Transport, extracellular"
170,ACACt2m,Acetoacetate mitochondrial transport via H+ symport,acac_c + h_c <=> acac_m + h_m,"(-100.0, 100.0)","Transport, mitochondrial"
171,ACACT4p,"acetyl-CoA C-acetyltransferase (octanoyl-CoA), peroxisomal",3odcoa_x + coa_x --> accoa_x + occoa_x,"(0.0, 100.0)",Fatty acid oxidation
172,ACACT5p,"acetyl-CoA C-acyltransferase (decanoyl-CoA), peroxisomal",3oddcoa_x + coa_x --> accoa_x + dcacoa_x,"(0.0, 100.0)",Fatty acid oxidation
173,ACACT6p,"acetyl-CoA C-acetyltransferase (dodecanoyl), peroxisomal",3otdcoa_x + coa_x --> accoa_x + ddcacoa_x,"(0.0, 100.0)",Fatty acid oxidation
174,ACACT7p,"acetyl-CoA acyltransferase (tetradecanoyl-CoA), peroxisomal",3ohdcoa_x + coa_x --> accoa_x + tdcoa_x,"(0.0, 100.0)",Fatty acid oxidation
175,ACACT8p,"acetyl-CoA acyltransferase (hexadecanoyl-CoA), peroxisomal",3ohodcoa_x + coa_x --> accoa_x + pmtcoa_x,"(0.0, 100.0)",Fatty acid oxidation
176,ACACT9p,"acetyl-CoA acyltransferase (tetracosanoyl-CoA), peroxisomal",3ohxccoa_x + coa_x --> accoa_x + ttccoa_x,"(0.0, 100.0)",Fatty acid oxidation
177,ACACtx,acetoacetate intracellular transport unknown mechanism,acac_c <=> acac_x,"(-100.0, 100.0)","Transport, peroxisomal"
178,ACALDt,acetaldehyde reversible transport,acald_e <=> acald_c,"(-100.0, 100.0)","Transport, extracellular"
179,ACALDtm,acetaldehyde mitochondrial diffusion,acald_m <=> acald_c,"(-100.0, 100.0)","Transport, mitochondrial"
180,ACALDtr,acetaldehyde reversible transport (ER),acald_r <=> acald_c,"(-100.0, 100.0)","Transport, endoplasmic reticular"
181,ACALDtx,acetaldehyde peroxisomal diffusion,acald_x <=> acald_c,"(-100.0, 100.0)","Transport, peroxisomal"
182,ACCOAC,acetyl-CoA carboxylase,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,"(0.0, 100.0)",Fatty acid oxidation
183,ACCOACm,"Acetyl-Coa carboxylase, beta isoform",accoa_m + atp_m + hco3_m --> adp_m + h_m + malcoa_m + pi_m,"(0.0, 100.0)",Fatty acid oxidation
184,ACCOAgt,acetyl-coa transport,accoa_c <=> accoa_g,"(-100.0, 100.0)","Transport, extracellular"
185,ACCOAL,acetate-CoA ligase (ADP-forming),atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,"(0.0, 100.0)",Propanoate metabolism
186,ACCOALm,acetate-CoA ligase (AMP-forming),atp_m + coa_m + ppa_m --> amp_m + h_m + ppcoa_m + ppi_m,"(0.0, 100.0)",Propanoate metabolism
187,ACCOAtn,"acetyl-CoA transport, nuclear",accoa_c <=> accoa_n,"(-100.0, 100.0)","Transport, nuclear"
188,ACCOAtr,acetyl-coa transport,accoa_c <=> accoa_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
189,ACETONEt2,acetone transport via proton symport,acetone_e + h_e <=> acetone_c + h_c,"(-100.0, 100.0)","Transport, extracellular"
190,ACETONEt2m,acetone mitochondrial transport via proton symport,acetone_c + h_c <=> acetone_m + h_m,"(-100.0, 100.0)","Transport, mitochondrial"
191,ACGAGBSIDEtg,acgagbside hs intracellular transport,acgagbside_hs_c <=> acgagbside_hs_g,"(-100.0, 100.0)","Transport, golgi apparatus"
192,ACGAGBSIDEtl,acgagbside hs intracellular transport,acgagbside_hs_c <=> acgagbside_hs_l,"(-100.0, 100.0)","Transport, lysosomal"
193,ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,blood group intracellular transport,acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e <=> acgalfucgalacgalfuc12gal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
194,ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,blood group intracellular transport,acgalfucgalacgalfuc12gal14acglcgalgluside_hs_g <=> acgalfucgalacgalfuc12gal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
195,ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,blood group intracellular transport,acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e <=> acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
196,ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,blood group intracellular transport,acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_g <=> acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
197,ACGALK,N-acetylgalactosamine kinase,acgal_c + atp_c --> acgal1p_c + adp_c + h_c,"(0.0, 100.0)",Aminosugar metabolism
198,ACGALK2,N-acetylgalactosamine kinase (ITP),acgal_c + itp_c --> acgal1p_c + h_c + idp_c,"(0.0, 100.0)",Aminosugar metabolism
199,ACGALtlg,N-acetyl-galactosamine intracellular transport,acgal_g <=> acgal_c,"(-100.0, 100.0)","Transport, golgi apparatus"
200,ACGALtly,N-acetyl-galactosamine lysosomal efflux,acgal_l --> acgal_c,"(0.0, 100.0)","Transport, lysosomal"
201,ACGAM2E,N-acetylglucosamine 2-epimerase,acgam_c <=> acmana_c,"(-100.0, 100.0)",Aminosugar metabolism
202,ACGAM6PSi,N-acetylglucosamine-6-phosphate synthase,accoa_c + gam6p_c --> acgam6p_c + coa_c + h_c,"(0.0, 100.0)",Aminosugar metabolism
203,ACGAMK,N-acetylglucosamine kinase,acgam_c + atp_c --> acgam6p_c + adp_c + h_c,"(0.0, 100.0)",Aminosugar metabolism
204,ACGAMPM,phosphoacetylglucosamine mutase,acgam6p_c <=> acgam1p_c,"(-100.0, 100.0)",Aminosugar metabolism
205,ACGAMtly,N-acetyl-glucosamine lysosomal efflux,acgam_l --> acgam_c,"(0.0, 100.0)","Transport, lysosomal"
206,ACGBGBSIDEtg,acgbgbside hs intracellular transport,acgbgbside_hs_c <=> acgbgbside_hs_g,"(-100.0, 100.0)","Transport, golgi apparatus"
207,ACGBGBSIDEtl,acgbgbside hs intracellular transport,acgbgbside_hs_c <=> acgbgbside_hs_l,"(-100.0, 100.0)","Transport, lysosomal"
208,ACGPID,N-acetylglucosaminylphosphatidylinositol deacetylase,acgpail_hs_c + h2o_c --> ac_c + gpail_hs_c,"(0.0, 100.0)",Phosphatidylinositol phosphate metabolism
209,ACGSm,"N-acteylglutamate synthase, mitochondrial",accoa_m + glu_L_m --> acglu_m + coa_m + h_m,"(0.0, 100.0)",Urea cycle
210,ACHEe,Acetylcholinesterase,ach_e + h2o_e --> ac_e + chol_e + h_e,"(0.0, 100.0)",Glycerophospholipid metabolism
211,ACHtn,"Acetylcholin transport, nuclear trhough pores",ach_n <=> ach_c,"(-100.0, 100.0)","Transport, nuclear"
212,ACHVESSEC,Acetylcholine secretion via secretory vesicle (ATP driven),ach_c + atp_c + h2o_c --> ach_e + adp_c + h_c + pi_c,"(0.0, 100.0)","Transport, extracellular"
213,ACITL,ATP-Citrate lyase,atp_c + cit_c + coa_c --> accoa_c + adp_c + oaa_c + pi_c,"(0.0, 100.0)",Citric acid cycle
214,ACN13ACNGALGBSIDEte,acn13acngalgbside hs transport,acn13acngalgbside_hs_c <=> acn13acngalgbside_hs_e,"(-100.0, 100.0)","Transport, extracellular"
215,ACN13ACNGALGBSIDEtg,acn13acngalgbside hs intracellular transport,acn13acngalgbside_hs_c <=> acn13acngalgbside_hs_g,"(-100.0, 100.0)","Transport, golgi apparatus"
216,ACN23ACNGALGBSIDEte,acn23acngalgbside transport,acn23acngalgbside_hs_c <=> acn23acngalgbside_hs_e,"(-100.0, 100.0)","Transport, extracellular"
217,ACN23ACNGALGBSIDEtg,acn23acngalgbside intracellular transport,acn23acngalgbside_hs_c <=> acn23acngalgbside_hs_g,"(-100.0, 100.0)","Transport, golgi apparatus"
218,ACNACNGAL14ACGLCGALGLUSIDEte,blood group intracellular transport,acnacngal14acglcgalgluside_hs_e <=> acnacngal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
219,ACNACNGAL14ACGLCGALGLUSIDEtg,blood group intracellular transport,acnacngal14acglcgalgluside_hs_g <=> acnacngal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
220,ACNACNGALGBSIDEte,acnacngalgbside hs transport,acnacngalgbside_hs_c <=> acnacngalgbside_hs_e,"(-100.0, 100.0)","Transport, extracellular"
221,ACNACNGALGBSIDEtg,acnacngalgbside hs intracellular transport,acnacngalgbside_hs_c <=> acnacngalgbside_hs_g,"(-100.0, 100.0)","Transport, golgi apparatus"
222,ACNAM9PL,N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating),acmanap_c + h2o_c + pep_c --> acnamp_c + pi_c,"(0.0, 100.0)",Aminosugar metabolism
223,ACNAM9PL2,N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating),h2o_c + man6p_c + pep_c --> kdnp_c + pi_c,"(0.0, 100.0)",Aminosugar metabolism
224,ACNAMlt,N-acetylneuraminate transport into lysososme,acnam_c + h_c <=> acnam_l + h_l,"(-100.0, 100.0)","Transport, lysosomal"
225,ACNAMPH,N-Acetylneuraminate 9-phosphate phosphohydrolase,acnamp_c + h2o_c --> acnam_c + pi_c,"(0.0, 100.0)",Aminosugar metabolism
226,ACNAMtn,N-acetylneuraminate nuclear import,acnam_c --> acnam_n,"(0.0, 100.0)","Transport, nuclear"
227,ACNGALACGLCGAL14ACGLCGALGLUSIDEte,blood group intracellular transport,acngalacglcgal14acglcgalgluside_hs_e <=> acngalacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
228,ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,blood group intracellular transport,acngalacglcgal14acglcgalgluside_hs_g <=> acngalacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
229,ACNMLr,N-Acetylneuraminate lyase (reversible),acnam_c <=> acmana_c + pyr_c,"(-100.0, 100.0)",Aminosugar metabolism
230,ACOAD10m,"acyl-CoA dehydrogenase (2-methylbutanoyl-CoA), mitochondrial",2mbcoa_m + fad_m + h_m --> 2mb2coa_m + fadh2_m,"(0.0, 100.0)","Valine, leucine, and isoleucine metabolism"
231,ACOAD1fm,"acyl-CoA dehydrogenase (butanoyl-CoA), mitochondrial",btcoa_m + fad_m + h_m --> b2coa_m + fadh2_m,"(0.0, 100.0)",Butanoate metabolism
232,ACOAD8m,"acyl-CoA dehydrogenase (isovaleryl-CoA), mitochondrial",fad_m + h_m + ivcoa_m --> 3mb2coa_m + fadh2_m,"(0.0, 100.0)","Valine, leucine, and isoleucine metabolism"
233,ACOAD9m,"acyl-CoA dehydrogenase (isobutyryl-CoA), mitochondrial",fad_m + h_m + ibcoa_m --> 2mp2coa_m + fadh2_m,"(0.0, 100.0)","Valine, leucine, and isoleucine metabolism"
234,ACOAHi,acetyl-CoA hydrolase,accoa_c + h2o_c --> ac_c + coa_c + h_c,"(0.0, 100.0)",Pyruvate metabolism
235,ACOAO7p,"acyl-CoA oxidase (hexadecanoyl-CoA), peroxisomal",o2_x + pmtcoa_x --> h2o2_x + hdd2coa_x,"(0.0, 100.0)",Fatty acid oxidation
236,ACOATA,Acetyl-CoA ACP transacylase,ACP_c + accoa_c <=> acACP_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
237,ACODA,acetylornithine deacetylase,acorn_c + h2o_c --> ac_c + orn_c,"(0.0, 100.0)",Urea cycle
238,ACONT,aconitase,cit_c <=> icit_c,"(-100.0, 100.0)",Citric acid cycle
239,ACONTm,Aconitate hydratase,cit_m <=> icit_m,"(-100.0, 100.0)",Citric acid cycle
240,ACOX22x,"acyl-Coenzyme A oxidase 2, branched chain",dhcholoylcoa_x + fadh2_x + 0.5 o2_x --> fad_x + h_x + thcholoylcoa_x,"(0.0, 100.0)",Bile acid synthesis
241,ACOX2x,"acyl-Coenzyme A oxidase 2, branched chain",cholcoas_x + fadh2_x + o2_x --> cholcoads_x + fad_x + 2.0 h2o_x + h_x,"(0.0, 100.0)",Bile acid synthesis
242,ACP1_FMN,acid phosphatase (FMN),fmn_c + h2o_c --> pi_c + ribflv_c,"(0.0, 100.0)",Vitamin B2 metabolism
243,ACRNtm,O-acetylcarnintine transport into mitochondria via diffusion,acrn_c --> acrn_m,"(0.0, 100.0)","Transport, mitochondrial"
244,ACS,acetyl-CoA synthetase,ac_c + atp_c + coa_c --> accoa_c + amp_c + h_c + ppi_c,"(0.0, 100.0)",Glycolysis/gluconeogenesis
245,ACS2,acetyl-CoA synthase (propionate),atp_c + coa_c + ppa_c --> amp_c + h_c + ppcoa_c + ppi_c,"(0.0, 100.0)",Propanoate metabolism
246,ACSm,acetyl-CoA synthetase,ac_m + atp_m + coa_m --> accoa_m + amp_m + h_m + ppi_m,"(0.0, 100.0)",Glycolysis/gluconeogenesis
247,ACSOMT,S-Adenosyl-L-methionine:N-acetylserotonin O-methyltransferase,5hoxindoa_c + amet_c --> 5moxact_c + ahcys_c + 2.0 h_c,"(0.0, 100.0)",Tryptophan metabolism
248,ACSRTNMT,S-Adenosyl-L-homocysteine:N-acetylserotonin O-methyltransferase,Nacsertn_c + amet_c --> ahcys_c + 2.0 h_c + melatn_c,"(0.0, 100.0)",Tryptophan metabolism
249,ACt2m,acetate mitochondrial transport via proton symport,ac_c + h_c <=> ac_m + h_m,"(-100.0, 100.0)","Transport, mitochondrial"
250,ACt2r,acetate reversible transport via proton symport,ac_e + h_e <=> ac_c + h_c,"(-100.0, 100.0)","Transport, extracellular"
251,ACtg,"acetate transport, Golgi apparatus",ac_c <=> ac_g,"(-100.0, 100.0)","Transport, golgi apparatus"
252,ACTLMO,acetol monooxygenase,acetol_c + 2.0 h_c + nadph_c + o2_c --> 2.0 h2o_c + mthgxl_c + nadp_c,"(0.0, 100.0)",Pyruvate metabolism
253,ACTNMO,acetone monooxygenase,acetone_c + 2.0 h_c + nadph_c + o2_c --> acetol_c + h2o_c + nadp_c,"(0.0, 100.0)",Pyruvate metabolism
254,ACYP,acylphosphatase,13dpg_c + h2o_c --> 3pg_c + h_c + pi_c,"(0.0, 100.0)",Glycolysis/gluconeogenesis
255,ADA,Adenosine deaminase,adn_c + h2o_c + h_c --> ins_c + nh4_c,"(0.0, 100.0)",Purine catabolism
256,ADAe,"Adenosine deaminase, extracellular",adn_e + h2o_e + h_e --> ins_e + nh4_e,"(0.0, 100.0)",Purine catabolism
257,ADCim,"Acetoacetate decarboxylation (irreversible), mitochondrial",acac_m + h_m --> acetone_m + co2_m,"(0.0, 100.0)",Propanoate metabolism
258,ADEt,"adenine reversible transport, cytosol",ade_e <=> ade_c,"(-100.0, 100.0)","Transport, extracellular"
259,ADEtl,adenine facilated transport from lysosome,ade_l <=> ade_c,"(-100.0, 100.0)","Transport, lysosomal"
260,ADHAPtx,intracellular transport (peroxisome),adhap_hs_c <=> adhap_hs_x,"(-100.0, 100.0)","Transport, peroxisomal"
261,ADK1,adenylate kinase,amp_c + atp_c + h_c <=> 2.0 adp_c,"(-100.0, 100.0)",Nucleotide interconversion
262,ADK1m,"adenylate kinase, mitochondrial",amp_m + atp_m + h_m <=> 2.0 adp_m,"(-100.0, 100.0)",Nucleotide interconversion
263,ADK3,adentylate kinase (GTP),amp_c + gtp_c + h_c <=> adp_c + gdp_c,"(-100.0, 100.0)",Nucleotide interconversion
264,ADK3m,adentylate kinase (GTP),amp_m + gtp_m + h_m <=> adp_m + gdp_m,"(-100.0, 100.0)",Nucleotide interconversion
265,ADKd,adenylate kinase (d form),damp_c + datp_c + h_c <=> 2.0 dadp_c,"(-100.0, 100.0)",Nucleotide interconversion
266,ADMDC,adenosylmethionine decarboxylase,amet_c + h_c --> ametam_c + co2_c,"(0.0, 100.0)",Arginine and Proline Metabolism
267,ADNCYC,adenylate cyclase,atp_c --> camp_c + h_c + ppi_c,"(0.0, 100.0)",Nucleotide interconversion
268,ADNK1,adenosine kinase,adn_c + atp_c --> adp_c + amp_c + h_c,"(0.0, 100.0)",Nucleotide interconversion
269,ADNK1m,"adenosine kinase, mitochondrial",adn_m + atp_m --> adp_m + amp_m + h_m,"(0.0, 100.0)",Nucleotide interconversion
270,ADNt,adenosine facilated transport in cytosol,adn_e <=> adn_c,"(-100.0, 100.0)","Transport, extracellular"
271,ADNt4,adenosine transport (Na/Adn cotransport),adn_e + na1_e --> adn_c + na1_c,"(0.0, 100.0)","Transport, extracellular"
272,ADNtl,adenosine facilated transport from lysosome,adn_l <=> adn_c,"(-100.0, 100.0)","Transport, lysosomal"
273,ADNtm,adenosine facilated transport in mitochondria,adn_c <=> adn_m,"(-100.0, 100.0)","Transport, mitochondrial"
274,ADPGLC,ADPglucose diphosphatase,adpglc_c + h2o_c --> amp_c + g1p_c + 2.0 h_c,"(0.0, 100.0)",Nucleotide interconversion
275,ADPMAN,ADPmannose diphosphatase,adpman_c + h2o_c --> amp_c + 2.0 h_c + man1p_c,"(0.0, 100.0)",Nucleotide interconversion
276,ADPRDP,ADPribose diphosphatase,adprib_c + h2o_c --> amp_c + h_c + r5p_c,"(0.0, 100.0)",Nucleotide interconversion
277,ADPRDPm,ADPribose diphosphatase (mitochondrial),adprib_m + h2o_m --> amp_m + h_m + r5p_m,"(0.0, 100.0)",Nucleotide interconversion
278,ADPRIBt,ADPribose transport,adprib_e --> adprib_c,"(0.0, 0.0)","Transport, extracellular"
279,ADPT,adenine phosphoribosyltransferase,ade_c + prpp_c --> amp_c + ppi_c,"(0.0, 100.0)",Nucleotide salvage pathway
280,ADPtx,"ADP transporter, peroxisomal",adp_c <=> adp_x,"(-100.0, 100.0)","Transport, peroxisomal"
281,ADRNCOAtx,fatty acid intracellular transport,adrncoa_c <=> adrncoa_x,"(-100.0, 100.0)","Transport, peroxisomal"
282,ADRNCPT1,carnitine O-palmitoyltransferase,adrncoa_c + crn_c --> adrncrn_c + coa_c,"(0.0, 100.0)",Fatty acid oxidation
283,ADRNCPT2,carnitine transferase,adrncrn_m + coa_m --> adrncoa_m + crn_m,"(0.0, 100.0)",Fatty acid oxidation
284,ADRNCRNt,transport into the mitochondria (carnitine),adrncrn_c --> adrncrn_m,"(0.0, 100.0)",Fatty acid oxidation
285,ADRNLPVESSEC,Adrenaline secretion via secretory vesicle (ATP driven),adrnl_c + atp_c + h2o_c --> adp_c + adrnl_e + h_c + pi_c,"(0.0, 100.0)","Transport, extracellular"
286,ADRNt,fatty acid transport via diffusion,adrn_e <=> adrn_c,"(-100.0, 100.0)","Transport, extracellular"
287,ADSELK,adenylyl-selenate kinase,adsel_c + atp_c --> 3padsel_c + adp_c + h_c,"(0.0, 100.0)",Selenoamino acid metabolism
288,ADSK,adenylyl-sulfate kinase,aps_c + atp_c --> adp_c + h_c + paps_c,"(0.0, 100.0)",Nucleotide interconversion
289,ADSL1,adenylosuccinate lyase,dcamp_c + h_c --> amp_c + fum_c,"(0.0, 100.0)",Nucleotide interconversion
290,ADSL2,adenylosuccinate lyase,25aics_c --> aicar_c + fum_c,"(0.0, 100.0)",Purine synthesis
291,ADSS,adenylosuccinate synthase,asp_L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 3.0 h_c + pi_c,"(0.0, 100.0)",Nucleotide interconversion
292,AFLATOXINte,xenobiotic transport,aflatoxin_e <=> aflatoxin_c,"(-100.0, 100.0)","Transport, extracellular"
293,AG13T10g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksi_pre18_g + uacgam_g --> ksi_pre19_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
294,AG13T11g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksi_pre21_g + uacgam_g --> ksi_pre22_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
295,AG13T12g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksi_pre24_g + uacgam_g --> ksi_pre25_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
296,AG13T13g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksi_pre27_g + uacgam_g --> ksi_pre28_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
297,AG13T14g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksi_pre30_g + uacgam_g --> ksi_pre31_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
298,AG13T15g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksi_pre33_g + uacgam_g --> ksi_pre34_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
299,AG13T16g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksii_core4_pre2_g + uacgam_g --> ksii_core4_pre3_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
300,AG13T17g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksii_core4_pre4_g + uacgam_g --> ksii_core4_pre5_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
301,AG13T18g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksii_core4_pre7_g + uacgam_g --> ksii_core4_pre8_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
302,AG13T1g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksii_core2_pre2_g + uacgam_g --> ksii_core2_pre3_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
303,AG13T2g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksii_core2_pre4_g + uacgam_g --> ksii_core2_pre5_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
304,AG13T3g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksii_core2_pre7_g + uacgam_g --> ksii_core2_pre8_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
305,AG13T4g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksi_pre1_g + uacgam_g --> ksi_pre2_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
306,AG13T5g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksi_pre3_g + uacgam_g --> ksi_pre4_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
307,AG13T6g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksi_pre6_g + uacgam_g --> ksi_pre7_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
308,AG13T7g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksi_pre9_g + uacgam_g --> ksi_pre10_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
309,AG13T8g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksi_pre12_g + uacgam_g --> ksi_pre13_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
310,AG13T9g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",ksi_pre15_g + uacgam_g --> ksi_pre16_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
