,Metabolite ID,Metabolite Name,Dual solution
392,ppcoa_c,Propanoyl Coenzyme A,-0.04665607584113116
393,ppa_c,Propionate,-8.018180134961864e-17
394,ac_m,Acetate,-5.948379188554248e-18
395,Nacsertn_c,N-Acetylserotonin,0.0
396,melatn_c,Melatonin,-0.0
397,ac_g,Acetate,3.512630971326628e-18
398,acetol_c,Hydroxyacetone,-4.9519920894274863e-17
399,adn_c,Adenosine,1.532784423851618e-17
400,ins_c,Inosine,1.1605867564512512e-17
401,nh4_e,Ammonium,1.0290695483057491e-16
402,adn_e,Adenosine,-0.0
403,ins_e,Inosine,-0.0
404,ade_e,Adenine,-0.0
405,ade_c,Adenine,0.0
406,gtp_c,Guanosine-5'-Triphosphate,-0.13996822752339277
407,gdp_c,Guanosine-5'-Diphosphate,-0.09331215168226183
408,gtp_m,Guanosine-5'-Triphosphate,-0.046656075841130934
409,gdp_m,Guanosine-5'-Diphosphate,0.0
410,damp_c,Deoxyadenosine Monophosphate,-0.046656075841130795
411,datp_c,Deoxyadenosine Triphosphate,-0.1399682275233928
412,dadp_c,Deoxyadenosine Diphosphate,-0.09331215168226181
413,ametam_c,S-Adenosylmethioninamine,-0.0
414,camp_c,"3,5-Cyclic Adenosine Monophosphate",-0.0466560758411309
415,adn_m,Adenosine,1.532784423851618e-17
416,g1p_c,D-Glucose 1-Phosphate,-2.5546407064193654e-18
417,adpman_c,Adenosine-5'-Diphosphate-D-Mannose,-0.04665607584113091
418,man1p_c,D-Mannose 1-Phosphate,-2.5546407064193654e-18
419,adprib_e,Adenosine-5'-Diphosphate-Ribose,0.0
420,adprib_c,Adenosine-5'-Diphosphate-Ribose,-0.0466560758411309
421,adp_x,Adenosine Diphosphate,-0.09331215168226181
422,adrncoa_c,Adrenoyl Coenzyme A,-0.07776012640188476
423,adrncoa_x,Adrenoyl Coenzyme A,-0.07776012640188476
424,crn_c,L-Carnitine,3.848853021287275e-17
425,adrncrn_c,Ocosatetraenoylcarnitine,-0.031104050560753597
426,adrncoa_m,Adrenoyl Coenzyme A,-0.07776012640188477
427,crn_m,L-Carnitine,2.7755575615628914e-17
428,adrncrn_m,Ocosatetraenoylcarnitine,-0.031104050560753597
429,adrnl_e,Adrenaline,0.0
430,adrn_e,Adrenic Acid,-0.0
431,adrn_c,Adrenic Acid,0.0
432,aps_c,5-Adenylyl Sulfate,1.1796119636642288e-16
433,dcamp_c,"N6-(1,2-Dicarboxyethyl)-Adenosine Monophosphate",-0.04665607584113087
434,fum_c,Fumarate,-4.2629243417263915e-17
435,25aics_c,(S)-2-[5-Amino-1-(5-Phospho-D-Ribosyl)Imidazole-4-Carboxamido]Succinate,-0.046656075841130844
436,aicar_c,5-Amino-1-(5-Phospho-D-Ribosyl)Imidazole-4-Carboxamide,-0.0466560758411308
437,aflatoxin_e,Aflatoxin B1,0.0
438,aflatoxin_c,Aflatoxin B1,0.0
439,ksii_core4_pre2_g,"Keratan Sulfate Ii Boisynthesis, Precursor 2",0.0
440,ksii_core4_pre3_g,"Keratan Sulfate Ii Biosynthesis, Precursor 3",-9.543157136367199e-17
441,ksii_core4_pre4_g,"Keratan Sulfate Ii Biosynthesis, Precursor 4",-1.231871469793009e-16
442,ksii_core4_pre5_g,"Keratan Sulfate Ii Biosynthesis, Precursor 5",0.0
443,ksii_core4_pre7_g,"Keratan Sulfate Ii Biosynthesis, Precursor 7",-1.231871469793009e-16
444,ksii_core4_pre8_g,"Keratan Sulfate Ii Biosynthesis, Precursor 8",0.0
445,ksii_core2_pre2_g,"Keratan Sulfate Ii Biosynthesis, Precursor 2",-1.231871469793009e-16
446,ksii_core2_pre3_g,"Keratan Sulfate Ii Biosynthesis, Precursor 3",0.0
447,ksii_core2_pre4_g,"Keratan Sulfate Ii Biosynthesis, Precursor 4",-1.231871469793009e-16
448,ksii_core2_pre5_g,"Keratan Sulfate Ii Biosynthesis, Precursor 5",0.0
449,ksii_core2_pre7_g,"Keratan Sulfate Ii Biosynthesis, Precursor 7",-1.231871469793009e-16
450,ksii_core2_pre8_g,"Keratan Sulfate Ii Biosynthesis, Precursor 8",0.0
451,cdpchol_c,Cytidine-5'-Diphosphatecholine,-0.06220810112150795
452,cmp_c,Cytidine 5'-Monophosphate,-0.04665607584113092
453,cdpea_c,Cytidine-5'-Diphosphate-Ethanolamine,-0.06220810112150807
454,Rtotal2_c,R Total 2 Position,-1.3877787807814457e-16
455,agm_m,Agmatine,0.0
456,ptrc_m,Putrescine,0.0
457,urea_m,Urea,0.0
458,Rtotal2coa_c,R Total 2 Coenzyme A,-0.04665607584113133
459,alpa_hs_c,Lysophosphatidic Acid,-0.01555202528037685
460,pa_hs_c,Phosphatidate,-0.015552025280377085
461,ala_L_m,L-Alanine,-4.022441181626393e-17
462,glx_m,Glyoxylate,2.318714846450267e-16
463,gly_m,Glycine,1.654826143113508e-17
464,pyr_x,Pyruvate,1.463346609732945e-16
465,ala_L_x,L-Alanine,1.422519528841718e-16
466,glx_x,Glyoxylate,2.318714846450267e-16
467,gly_x,Glycine,2.27788776555904e-16
468,ahandrostanglc_c,3Alpha-Hydroxy-5Beta-Androstan-17-One 3-Glucosiduronic Acid,0.0
469,ahandrostanglc_e,3Alpha-Hydroxy-5Beta-Androstan-17-One 3-Glucosiduronic Acid,0.0
470,ahandrostanglc_r,3Alpha-Hydroxy-5Beta-Androstan-17-One 3-Glucosiduronic Acid,0.0
471,ahcys_r,S-Adenosyl-L-Homocysteine,9.645062526431048e-17
472,n2m2nmn_l,Reducing GlcNac Removed Form Of N2M2Nmasn (W/O Peptide),0.0
473,n2m2mn_l,"De-Fuc, Reducing GlcNac Removed, De-Sia, De-Gal Form Of Pa6 (W/O Peptide Linkage)",0.0
474,air_c,5-Amino-1-(5-Phospho-D-Ribosyl)Imidazole,1.2164844516785246e-17
475,5aizc_c,5-Amino-1-(5-Phospho-D-Ribosyl)Imidazole-4-Carboxylate,0.0
476,succoa_m,Succinyl Coenzyme A,-0.04665607584113119
477,mal_L_c,(S)-Malate,8.17998098245409e-18
478,mal_L_m,(S)-Malate,7.181352090093764e-17
479,akg_e,2-Oxoglutarate,-0.0
480,akg_x,2-Oxoglutarate,-2.248265135063985e-16
481,prgstrn_c,Progesterone,0.0
482,aprgstrn_c,(20S)-20-Hydroxypregn-4-En-3-One,6.739973925888778e-17
483,xol7ah_c,7Alpha-Hydroxy-5Beta-Cholestan-3-One,5.551115123125783e-17
484,xol7ah2_c,"5Beta-Cholestane-3Alpha,7Alpha-Diol",8.65034187066645e-17
485,xoldioloneh_c,"7Alpha,12Alpha-Dihydroxy-5Beta-Cholestan-3-One",-5.551115123125783e-17
486,xoltriol_c,"5Beta-Cholestane-3Alpha,7Alpha,12Alpha-Triol",0.0
487,xol7aone_c,7Alpha-Hydroxycholest-4-En-3-One,0.0
488,xoldiolone_c,"7Alpha,12Alpha-Dihydroxycholest-4-En-3-One",0.0
489,ala_L_e,L-Alanine,1.0100672589417178e-16
490,ala_L_c,L-Alanine,1.422519528841718e-16
491,asn_L_c,L-Asparagine,7.751795591091911e-17
492,asn_L_e,L-Asparagine,4.393665104017718e-17
493,cys_L_c,L-Cysteine,-3.706406509539774e-17
494,cys_L_e,L-Cysteine,-3.312211965014333e-17
495,ala_D_e,D-Alanine,0.0
496,ala_D_c,D-Alanine,1.422519528841718e-16
497,gln_L_c,L-Glutamine,1.7853180226514707e-17
498,gln_L_e,L-Glutamine,-1.5728124644227223e-17
499,gly_c,Glycine,1.654826143113508e-17
500,gly_e,Glycine,-1.705199201090667e-18
501,ser_L_c,L-Serine,1.1824091610316735e-16
502,ser_L_e,L-Serine,-0.0
503,thr_L_c,L-Threonine,3.358130487074193e-17
504,thr_L_e,L-Threonine,-8.465961123242542e-17
505,12ppd_R_c,"(R)-Propane-1,2-Diol",-0.0
506,lald_D_c,(R)-Lactaldehyde,3.4258865820584215e-18
507,12ppd_S_c,"(S)-Propane-1,2-Diol",-5.637169405839171e-17
508,lald_L_c,(S)-Lactaldehyde,-5.2945807476333285e-17
509,etoh_c,Ethanol,0.0
510,id3acald_c,Indol-3-Ylacetaldehyde,0.0
511,ind3ac_c,Indole-3-Acetate,0.0
512,id3acald_m,Indol-3-Ylacetaldehyde,0.0
513,ind3ac_m,Indole-3-Acetate,0.0
514,pristanal_c,Pristanal,0.04665607584113068
515,prist_c,Pristanic Acid,0.04665607584113068
516,aldstrn_c,Aldosterone,0.0
517,aldstrn_e,Aldosterone,0.0
518,aldstrn_m,Aldosterone,0.0
519,dhap_c,Dihydroxyacetone Phosphate,-0.015552025280376977
520,arachd_c,Arachidonate,1.1612331538474654e-17
521,12HPET_c,"12-Hydroperoxyeicosa-5,8,10,14-tetraenoate",0.0
522,15HPET_c,15S-Hydroperoxyeicosatetraenoate,0.0
523,5HPET_c,5(S)-Hydroperoxyeicosatetraenoic Acid,-0.0
524,leuktrA4_c,Leukotriene A4,0.0
525,dhcholestancoa_x,"3Alpha,7Alpha-Dihydroxy-5Beta-Cholestanoyl Coenzyme A",-0.046656075841131205
526,h2o_r,Water,5.0809224399718005e-17
527,o2_r,Oxygen,3.8031449130150255e-17
528,dhcholestancoa_r,"3Alpha,7Alpha-Dihydroxy-5Beta-Cholestanoyl Coenzyme A",-0.09331215168226215
529,cholcoar_x,"(25R)-3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Oyl Coenzyme A",-0.09331215168226205
530,cholcoar_r,"(25R)-3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Oyl Coenzyme A",-0.09331215168226205
531,amuco_c,2-Aminomuconate,6.98258420806201e-17
532,amet_r,S-Adenosyl-L-Methionine,0.0
533,amet_m,S-Adenosyl-L-Methionine,-1.2164844516785246e-17
534,ahcys_m,S-Adenosyl-L-Homocysteine,-3.5481380161201825e-17
535,imp_c,Inosine-5'-Monophosphate,-0.046656075841130865
536,cgly_e,L-Cysteinylglycine,-1.822720040679859e-17
537,amp_x,Adenosine Monophosphate,-0.04665607584113083
538,amp_r,Adenosine Monophosphate,0.04665607584113099
539,strch1_e,"Starch, Structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})",-0.0
540,glc_D_e,D-Glucose,2.5042848564273597e-17
541,strch2_e,"Starch, Structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})",0.0
542,glygn2_e,"Glycogen, Structure 2 (Glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})",0.0
543,glygn4_e,"Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})",0.0
544,andrstrnglc_c,Androsterone 3-Glucosiduronic Acid,0.0
545,andrstrnglc_e,Androsterone 3-Glucosiduronic Acid,0.0
546,andrstrnglc_r,Androsterone 3-Glucosiduronic Acid,0.0
547,andrstrn_e,Androsterone,0.0
548,andrstrn_c,Androsterone,1.8735051175601735e-16
549,andrstrn_r,Androsterone,0.0
550,antipyrene_e,Antipyrine,0.0
551,antipyrene_c,Antipyrine,0.0
552,2aobut_m,L-2-Amino-3-Oxobutanoic Acid,-7.365735931965889e-17
553,msa_m,3-Oxopropanoate,-4.304231503062281e-17
554,ala_B_m,Beta-Alanine,0.0
555,apnnox_e,Alpha-Pinene Oxide,0.0
556,apnnox_c,Alpha-Pinene Oxide,0.0
557,apoC_c,Apocarboxlase (No Lys Residue),5.0809224399718005e-17
558,lys_L_c,L-Lysine,3.774143878798284e-17
559,apoC_Lys_c,Apoc-Lysine,5.333216988682651e-17
560,apoC_m,Apocarboxlase (No Lys Residue),-7.713942929051985e-18
561,lys_L_m,L-Lysine,4.720244894786372e-17
562,apoC_Lys_m,Apoc-Lysine,2.4801545246052837e-17
563,apoC_Lys_btn_c,Holocarboxylase (Biotin Covalent Bound To Lys Residue Of Apoc),0.0
564,biocyt_c,Biocytin,-0.0
565,apoC_Lys_btn_m,Holocarboxylase (Biotin Covalent Bound To Lys Residue Of Apoc),0.0
566,biocyt_m,Biocytin,2.853062464077367e-17
567,appnn_e,(+)-Alpha-Pinene,0.0
568,appnn_c,(+)-Alpha-Pinene,0.0
569,aprut_c,N-Acetylputrescine,0.0
570,n4abutn_c,4-Acetamidobutanal,0.0
571,aqcobal_e,Aquacob(III)Alamin,0.0
572,aqcobal_c,Aquacob(III)Alamin,4.472680214132538e-17
573,arab_L_e,L-Arabinose,0.0
574,arab_L_c,L-Arabinose,0.0
575,arachcoa_c,Arachidoyl Coenzyme A,-0.046656075841131184
576,arachcoa_x,Arachidoyl Coenzyme A,-0.046656075841131184
577,arachcrn_c,Eicosanoylcarnitine,-2.0816681711721685e-17
578,arachcoa_m,Arachidoyl Coenzyme A,-0.04665607584113121
579,arachcrn_m,Eicosanoylcarnitine,-3.154963630896552e-17
580,arachdcoa_c,Arachidonoyl Coenzyme A,-0.06220810112150798
581,arachdcoa_x,Arachidonoyl Coenzyme A,-0.06220810112150798
582,arachd_e,Arachidonate,1.1612331538474654e-17
583,arachd_r,Arachidonate,-2.0480299519567448e-18
584,arach_e,Arachidic Acid,-0.0
585,arach_c,Arachidic Acid,7.66392211925809e-18
586,arg_L_m,L-Arginine,5.552271678234553e-17
587,lys_L_e,L-Lysine,3.379949334272842e-17
588,arg_L_e,L-Arginine,5.0003652067719065e-17
589,arg_L_c,L-Arginine,4.6061706622464655e-17
590,orn_m,Ornithine,1.1102230246251565e-16
591,argsuc_c,L-Arginosuccinic Acid,3.432463205200741e-18
592,citr_L_c,L-Citrulline,0.0
593,sgalside_hs_l,Sulfatide Galactocerebroside,1.1102230246251564e-16
594,galside_hs_l,D-Galactosyl-N-Acylsphingosine,0.0
595,so4_l,Sulfate,1.5287309220334207e-16
596,Rtotal_c,R Total,0.0
597,Rtotalcoa_c,R Total Coenzyme A,-0.04665607584113116
598,Rtotal3coa_c,R Total 3 Coenzyme A,-0.046656075841131225
599,Rtotal3_c,R Total 3 Position,-3.469446951953614e-17
600,pmtcoa_c,Palmitoyl Coenzyme A (N-C16:0 Coenzyme A),-0.04665607584113116
601,hdcoa_c,Palmitoleyl Coenzyme A,-0.0466560758411312
602,tdcoa_c,Myristoyl Coenzyme A,-0.04665607584113115
603,lnlncacoa_c,Alpha-Linolenoyl Coenzyme A,-0.09331215168226213
604,R2coa_hs_c,R Group 2 Coenzyme A,-0.06220810112150815
605,lnlncgcoa_c,Gamma-Linolenoyl Coenzyme A,-0.0466560758411312
606,strdnccoa_c,Stearidonoyl Coenzyme A,-0.07776012640188516
607,dlnlcgcoa_c,Dihomo-Gamma-Linolenyl Coenzyme A,-0.06220810112150798
608,tmndnccoa_c,"Eicosa-5,8,11,14,17-All-Cis-Pentaenoyl Coenzyme A",-0.0777601264018852
609,lnlccoa_c,Linoleic Coenzyme A,-0.046656075841131156
610,clpndcoa_c,"Docosa-7,10,13,16,19-All-Cis-Pentaenoyl Coenzyme A",-0.0933121516822622
611,dcsptn1coa_c,"(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl Coenzyme A",-0.07776012640188476
612,c226coa_c,Cervonyl Coenzyme A,-0.07776012640188526
613,stcoa_c,Stearoyl Coenzyme A (N-C18:0 Coenzyme A),-0.04665607584113119
614,odecoa_c,Octadecenoyl Coenzyme A (N-C18:1 Coenzyme A),-0.04665607584113119
615,octd11ecoa_c,11-Octadecenoyl Coenzyme A,-0.046656075841131225
616,lneldccoa_c,"(6Z,9Z)-Octadecadienoyl Coenzyme A",-0.04665607584113116
617,nrvnccoa_c,Cis-15-Tetracosenoyl Coenzyme A,-0.046656075841131184
618,od2coa_c,(2E)-Octadecenoyl Coenzyme A,-0.04665607584113119
619,ttccoa_c,Tetracosanoyl Coenzyme A,-0.046656075841131184
620,hexccoa_c,Hexacosanoyl Coenzyme A,-0.04665607584113119
621,eicostetcoa_c,"(8Z,11Z,14Z,17Z)-Eicosatetraenoyl Coenzyme A",-0.0777601264018852
622,tetpent6coa_c,"Tetracosa-6,9,12,15,18-All-Cis-Pentaenoyl Coenzyme A",-0.0933121516822622
623,tetpent3coa_c,"(9Z,12Z,15Z,18Z,21Z)-Tetracosapentaenoyl Coenzyme A",-0.09331215168226173
624,tettet6coa_c,"(9Z,12Z,15Z,18Z)-Tetracosatetraenoyl Coenzyme A",-0.0933121516822622
625,tethex3coa_c,"Tetracosa-6,9,12,15,18,21-All-Cis-Hexaenoyl Coenzyme A",-0.07776012640188479
626,hdd2coa_c,Trans-Hexadec-2-Enoyl Coenzyme A,-0.04665607584113122
627,pmtcoa_m,Palmitoyl Coenzyme A (N-C16:0 Coenzyme A),-0.04665607584113119
628,Rtotal3coa_m,R Total 3 Coenzyme A,-0.04665607584113124
629,Rtotal_l,R Total,0.0
630,crm_hs_l,N-Acylsphingosine,7.640008975487823e-17
631,sphings_l,Sphingosine,0.0
632,ascb_L_c,L-Ascorbate,0.0
633,o2s_c,Superoxide,8.326672684688674e-17
634,dhdascb_c,Dehydroascorbide,0.0
635,ascb_L_e,L-Ascorbate,-0.0
636,nh4_m,Ammonium,2.060728738901225e-17
637,asn_L_m,L-Asparagine,7.751795591091911e-17
638,Asn_X_Ser_Thr_l,Protein Asparagine,0.0
639,cbp_c,Carbamoyl Phosphate,-1.32297807687448e-16
640,cbasp_c,N-Carbamoyl-L-Aspartate,0.0
641,asp_D_e,D-Aspartate,0.0
642,asp_D_c,D-Aspartate,0.0
643,k_c,Potassium,-6.3866017660484074e-18
644,k_e,Potassium,0.0
645,asp_D_x,D-Aspartate,0.0
646,Nacasp_m,N-Acetyl-L-Aspartate,0.0
647,asp_L_e,L-Aspartate,9.743728690483374e-17
648,oaa_m,Oxaloacetate,3.468503520300574e-17
649,atp_r,Adenosine Triphosphate,-0.04665607584113099
650,adp_r,Adenosine Diphosphate,0.0
651,atp_e,Adenosine Triphosphate,0.0
652,pi_e,Orthophosphate,-0.0
653,amp_e,Adenosine Monophosphate,0.0
654,adp_e,Adenosine Diphosphate,0.0
655,atp_n,Adenosine Triphosphate,-0.1399682275233928
656,atp_x,Adenosine Triphosphate,-0.1399682275233928
657,avite2_e,Alpha-Tocotrienol,0.0
658,avite2_c,Alpha-Tocotrienol,0.0
659,gbside_hs_g,Globoside,1.0632037563097583e-16
660,ga2_hs_g,Gibberellin A2,0.0
661,ga1_hs_g,Gibberellin A1,0.0
662,gm2_hs_g,N-Acetyl-Beta-D-Galactosaminyl-(1->4)-[Alpha-N-Acetylneuraminosyl-(2->3)]-Beta-D-Galactosyl-Beta-D-Glucosyl-(1<->1)-Ceramide Anion,0.0
663,gm1_hs_g,Ganglioside Gm1,0.0
664,gd2_hs_g,GalNac-Beta1->4(Neuac-Alpha2->8Neuac2->3)Gal-Beta1->4Glc-Beta1->1'Cer,0.0
665,gd1b_hs_g,Gd1B,0.0
666,gt2_hs_g,Gt2,0.0
667,gt1c_hs_g,Gt1C,0.0
668,galgbside_hs_g,Galactosylgloboside,4.163336342344337e-17
669,acglcgalgluside_hs_g,Lactotriaosylceramide,1.3877787807814457e-16
670,galacglcgalgluside_hs_g,D-Glucosylceramide,9.71445146547012e-17
671,gal14acglcgalgluside_hs_g,Lactoneotetraosylceramide,9.71445146547012e-17
672,acglcgal14acglcgalgluside_hs_g,"N-Acetyl-D-Glucosaminyl-1,3-Beta-D-Galactosyl-1,4-N-Acetyl-Beta-D-Glucosaminyl-1,3-Beta-D-Galactosyl-1,4-Beta-D-Glucosylceramide",1.3706493478711536e-16
673,galacglcgal14acglcgalgluside_hs_g,Nlc6Cer,1.249000902703301e-16
674,acglc13galacglcgal14acglcgalgluside_hs_g,Nlc7Cer,1.3706493478711536e-16
675,galacgalfuc12gal14acglcgalgluside_hs_g,(Gal)3 (GalNac)1 (Glc)1 (GlcNac)1 (LFuc)1 (Cer)1,0.0
676,galacgalfucgalacglcgal14acglcgalgluside_hs_g,(Gal)4 (GalNac)1 (Glc)1 (GlcNac)2 (LFuc)1 (Cer)1,0.0
677,acglcgalacglcgal14acglcgalgluside_hs_g,(Gal)3 (Glc)1 (Glcnac)3 (Cer)1,0.0
678,galacglcgalacglcgal14acglcgalgluside_hs_g,I-Antigen,0.0
679,galacglc13galacglcgal14acglcgalgluside_hs_g,Nlc8Cer,1.249000902703301e-16
680,galthcrm_hs_g,Gal-Gal-Gal-Glc-Cer,0.0
681,galgalthcrm_hs_g,Gal-Gal-Gal-Gal-Glc-Cer,0.0
682,galgalgalthcrm_hs_g,Gal-Gal-Gal-Gal-Gal-Glc-Cer,0.0
683,acglcgalgbside_hs_g,GlcNac-Gal Globoside,0.0
684,galacglcgalgbside_hs_g,Gal-GlcNac-Gal Globoside,0.0
685,h2o_g,Water,5.0809224399718005e-17
686,gm2a_hs_g,Gm2Alpha,0.0
687,gm1a_hs_g,Gm1Alpha,0.0
688,gluside_hs_g,D-Glucosyl-N-Acylsphingosine,0.0
689,cholcoa_x,Choloyl Coenzyme A,-0.04665607584113114
690,gchola_x,Glycocholate,0.0
691,taur_x,Taurine,-9.912459403105079e-17
692,tchola_x,Taurocholic acid,0.0
693,dgcholcoa_x,Chenodeoxyglycocholoyl Coenzyme A,-0.04665607584113141
694,dgchol_x,Glycochenodeoxycholate,5.551115123125783e-17
695,dcholcoa_x,Chenodeoxycholoyl Coenzyme A,-0.04665607584113115
696,btn_c,Biotin,1.1605867564512512e-17
697,btamp_c,Biotinyl-5-Adenosine-5'-Monophosphate,-0.0466560758411309
698,btn_m,Biotin,2.144857404631636e-18
699,btamp_m,Biotinyl-5-Adenosine-5'-Monophosphate,-0.04665607584113097
700,ala_B_c,Beta-Alanine,-0.0
701,ala_B_e,Beta-Alanine,-0.0
702,4tmeabutn_c,4-(Trimethylammonio)Butanoate,0.0
703,succ_c,Succinate,-1.191446911497414e-16
704,caro_c,Beta-Carotene,0.0
705,retinal_c,Retinal,3.4258865820584215e-18
706,glc_D_c,D-Glucose,4.825458369329864e-17
707,bhb_m,(R)-3-Hydroxybutyrate,-8.964281150949952e-17
708,gdpmann_c,Guanosine-Diphosphate-Alpha-D-Mannose,-0.09331215168226183
709,betald_m,Betaine Aldehyde,0.0
710,glyb_m,Glycine Betaine,0.0
711,bhb_e,(R)-3-Hydroxybutyrate,-0.0
712,bhb_c,(R)-3-Hydroxybutyrate,-8.018180134961864e-17
713,hcys_L_c,L-Homocysteine,0.0
714,glyb_c,Glycine Betaine,6.98258420806201e-17
715,dmgly_c,"N,N-Dimethylglycine",0.0
716,met_L_c,L-Methionine,4.606170662246467e-17
717,bildglcur_e,Bis(Beta-Glucosyluronate)Bilirubin,0.0
718,bildglcur_c,Bis(Beta-Glucosyluronate)Bilirubin,0.0
719,bildglcur_r,Bis(Beta-Glucosyluronate)Bilirubin,0.0
720,bilglcur_e,Mono(Glucosyluronic Acid)Bilirubin,-0.0
721,bilglcur_c,Mono(Glucosyluronic Acid)Bilirubin,-2.5200934909209548e-17
722,bilglcur_r,Mono(Glucosyluronic Acid)Bilirubin,-2.5200934909209548e-17
723,biliverd_c,Biliverdin,7.66392211925809e-18
724,bilirub_c,Bilirubin,2.5546407064193654e-18
725,bilirub_e,Bilirubin,-0.0
726,bilirub_r,Bilirubin,2.5546407064193654e-18
727,biocyt_n,Biocytin,0.0
728,h_r,Proton,-3.700743415417188e-17
729,memgacpail_hs_r,"(Mannosyl),(Phosphoethanolaminyl)-Mannosyl-Glucosylaminyl-Acylphosphatidylinositol (B)",0.0
730,dolp_L_r,Dolichyl Phosphate,-0.0
731,m2emgacpail_hs_r,"(Dimannosyl),(Phosphoethanolaminyl)-Mannosyl-Glucosylaminyl-Acylphosphatidylinositol (H6)",0.0
732,dolmanp_U_r,"Dolichyl Phosphate D-Mannose, Human Uterine Homolog",0.0
733,dolp_U_r,Dolichyl Phosphate,0.0
734,h2o_n,Water,5.551115123125783e-17
735,lys_L_n,L-Lysine,0.0
736,btn_n,Biotin,0.0
737,biocyt_e,Biocytin,0.0
738,btn_e,Biotin,0.0
739,3uib_c,3-Ureidoisobutyrate,2.4867928535882955e-17
740,3aib_D_c,D-3-Amino-Isobutanoate,0.0
741,but_c,Butyrate,-8.018180134961864e-17
742,but_m,Butyrate,-8.964281150949952e-17
743,bvite_e,Beta-Tocopherol,0.0
744,bvite_c,Beta-Tocopherol,0.0
745,bz_e,Benzoate,-0.0
746,bz_c,Benzoate,0.0
747,bz_r,Benzoate,0.0
748,nadph_r,Nicotinamide Adenine Dinucleotide Phosphate - Reduced,-0.13996822752339289
749,nadp_r,Nicotinamide Adenine Dinucleotide Phosphate,-0.13996822752339297
750,44mctr_r,"4,4-Dimethyl-5Alpha-Cholesta-8,14,24-Trien-3Beta-Ol",-6.1413529451516275e-16
751,44mzym_r,14-Demethyllanosterol,5.551115123125783e-17
752,pmtcrn_c,L-Palmitoylcarnitine,0.0
753,pmtcrn_m,L-Palmitoylcarnitine,-1.0732954597243837e-17
754,hdcecrn_c,Palmitoleoyl-Carnitine,-3.469446951953614e-17
755,hdd2crn_c,Trans-Hexadec-2-Enoyl Carnitine,-5.551115123125783e-17
756,hdcoa_m,Palmitoleyl Coenzyme A,-0.0466560758411312
757,hdcecrn_m,Palmitoleoyl-Carnitine,-3.469446951953614e-17
758,hdd2coa_m,Trans-Hexadec-2-Enoyl Coenzyme A,-0.04665607584113123
759,hdd2crn_m,Trans-Hexadec-2-Enoyl Carnitine,-5.551115123125783e-17
760,stcrn_c,O-Octadecanoyl-R-Carnitine,0.0
761,stcoa_m,Stearoyl Coenzyme A (N-C18:0 Coenzyme A),-0.04665607584113118
762,stcrn_m,O-Octadecanoyl-R-Carnitine,0.0
763,odecrn_c,L-Oleoylcarnitine,-1.3877787807814457e-17
764,odecoa_m,Octadecenoyl Coenzyme A (N-C18:1 Coenzyme A),-0.04665607584113119
765,odecrn_m,L-Oleoylcarnitine,-1.3877787807814457e-17
766,arachdcrn_c,C20:4 Carnitine,-0.015552025280376816
767,arachdcoa_m,Arachidonoyl Coenzyme A,-0.06220810112150815
768,arachdcrn_m,C20:4 Carnitine,-0.015552025280376816
769,c226coa_x,Cervonyl Coenzyme A,-0.07776012640188526
770,c226crn_c,Docosahexaenoylcarnitine,-0.0311040505607541
771,c226coa_m,Cervonyl Coenzyme A,-0.07776012640188529
772,c226crn_m,Docosahexaenoylcarnitine,-0.03110405056075411
773,co2_r,Carbon Dioxide,-2.7755575615628914e-17
774,4mzym_int1_r,4Alpha-Methylzymosterol-4-Carboxylate,0.0
775,4mzym_int2_r,3-Keto-4-Methylzymosterol,-1.0161844879943599e-16
776,nadh_r,Nicotinamide Adenine Dinucleotide - Reduced,-0.1399682275233928
777,nad_r,Nicotinamide Adenine Dinucleotide,-0.1399682275233929
778,zym_int2_r,Zymosterol Intermediate 2,5.551115123125783e-17
779,zymst_r,Zymosterol,5.551115123125783e-17
780,ca2_c,Calcium,0.0
781,ca2_e,Calcium,0.0
782,caro_e,Beta-Carotene,0.0
783,carveol_e,(-)-Trans-Carveol,0.0
784,carveol_c,(-)-Trans-Carveol,0.0
785,etoh_x,Ethanol,0.0
786,h2o2_m,Hydrogen Peroxide,6.530245841309709e-17
787,cbl2_c,Cob(Ii)Alamin,0.0
788,cbl2_m,Cob(Ii)Alamin,0.0
789,nh4_r,Ammonium,7.225126635354254e-17
790,glc_D_r,D-Glucose,4.825458369329864e-17
791,cbp_r,Carbamoyl Phosphate,-2.6384786637771072e-17
792,g6p_r,D-Glucose 6-Phosphate,-5.551115123125783e-17
793,cbp_m,Carbamoyl Phosphate,-6.297949364287575e-17
794,pi_r,Orthophosphate,-5.295651052483846e-17
795,ppi_r,Diphosphate,-0.04665607584113092
796,prostge1_c,Prostaglandin E1,0.0
797,prostge2_c,Prostaglandin E2,-5.0809224399718005e-17
798,prostgf2_c,Prostaglandin F2Alpha,4.701926831539822e-18
